Streamer_ID,Avg_Viewers,Peak_Viewers,Genre_Type,Donation_Amount,Hours_Streamed,Platform_Type
2998.0,531.74,37.32,9.76,97.94,318.97,High
2999.0,441.85,74.81,6.69,4.69,242.75,High
3000.0,272.83,78.68,1.1,72.53,,Low
3001.0,615.34,10.25,5.98,9.47,816.83,Medium
3002.0,427.72,88.95,7.24,75.77,781.68,Medium
3003.0,218.4,0.89,0.15,27.18,145.2,Unknown
,18.13,56.25,8.66,16.9,70.85,Unknown
3005.0,643.75,91.26,2.64,47.61,496.05,High
3006.0,421.85,88.51,1.67,48.6,198.14,High
3007.0,0.39,3.49,9.55,,442.43,Low
3008.0,268.74,16.78,3.49,1.43,270.62,Medium
3009.0,667.64,5.26,6.78,56.38,579.66,High
3010.0,181.04,12.53,8.17,86.88,752.53,Medium
3011.0,582.86,53.21,4.31,67.86,896.5,High
3012.0,109.7,23.89,4.1,70.57,,High
3013.0,971.48,35.8,6.88,34.33,901.79,Low
3014.0,652.63,10.35,0.18,4.36,955.66,Low
3015.0,963.67,47.35,3.06,11.66,992.8,High
3016.0,374.12,10.92,3.56,67.44,57.58,Medium
3017.0,829.21,38.27,9.25,52.05,964.85,Unknown
3018.0,595.24,47.2,7.71,72.64,820.4,Unknown
3019.0,605.87,0.62,7.14,68.78,688.9,High
3020.0,95.15,8.18,2.9,12.97,,Low
3021.0,128.13,64.17,7.26,30.82,732.44,Low
3022.0,287.89,92.42,2.07,64.22,83.78,Medium
3023.0,225.05,10.52,8.21,43.16,779.81,
,41.5,58.49,3.31,7.13,266.33,Unknown
3025.0,425.55,73.02,8.79,23.63,79.78,Unknown
3026.0,928.07,32.75,5.71,4.54,174.28,Low
3027.0,411.42,13.76,0.69,29.82,755.17,Unknown
3028.0,948.41,38.43,1.26,53.05,33.03,High
3029.0,802.55,45.18,3.55,77.48,503.15,Medium
3030.0,749.31,57.54,6.92,92.57,574.61,Low
3031.0,505.21,17.06,9.21,16.15,950.24,High
3032.0,483.18,28.55,1.1,7.86,763.62,Low
3033.0,468.87,28.03,4.46,64.98,281.3,Unknown
3034.0,791.58,97.7,0.75,,472.42,
3035.0,191.96,5.14,5.14,9.61,245.54,
3036.0,584.08,74.88,6.37,83.44,10.06,Low
3037.0,588.76,44.92,0.81,95.01,830.09,Unknown
3038.0,607.11,99.9,5.02,22.25,262.12,High
3039.0,293.07,21.66,6.91,44.7,568.43,High
3040.0,868.16,47.23,2.02,18.47,838.24,Unknown
3041.0,504.47,82.1,1.27,51.84,784.26,High
3042.0,808.09,79.76,8.35,41.84,385.36,Medium
3043.0,204.95,36.28,4.41,52.62,591.58,High
3044.0,936.54,13.6,8.89,40.09,312.18,Medium
3045.0,421.54,69.8,1.73,9.73,89.8,Unknown
3046.0,250.93,98.69,0.62,69.93,155.96,High
3047.0,249.35,22.3,2.71,70.56,677.24,High
3048.0,182.4,52.04,8.74,96.83,241.7,Unknown
3049.0,393.18,72.15,4.24,14.22,821.66,Low
3050.0,608.2,16.4,4.28,2.98,124.32,Low
3051.0,773.99,1.98,1.87,17.2,444.12,High
3052.0,860.67,76.54,5.39,11.84,326.77,Medium
3053.0,350.96,78.58,7.37,74.04,,High
3054.0,577.09,28.6,3.92,88.05,695.8,High
3055.0,652.57,1.28,6.9,90.6,597.41,
3056.0,212.75,82.18,9.22,91.82,392.53,Low
3057.0,403.29,6.87,4.09,43.71,463.1,High
3058.0,685.7,66.75,0.2,50.72,822.45,Medium
3059.0,405.12,39.24,3.84,37.03,282.14,Unknown
3060.0,748.6,55.72,,62.63,80.54,Medium
3061.0,831.79,60.39,5.0,75.69,664.12,High
3062.0,589.1,17.77,9.52,63.71,751.26,Unknown
,700.49,53.51,5.48,33.17,903.4,Unknown
3064.0,327.23,50.14,7.9,97.99,527.05,High
3065.0,831.75,98.46,4.52,9.33,881.3,Low
3066.0,978.36,50.43,8.93,49.71,405.29,Low
3067.0,398.85,66.9,2.46,18.59,598.19,Medium
3068.0,78.48,59.53,0.39,99.06,124.8,Low
3069.0,701.38,73.1,8.44,41.38,481.97,Medium
3070.0,965.7,86.04,1.68,73.54,367.08,Unknown
3071.0,517.03,71.23,0.44,19.87,718.99,Unknown
,812.17,91.78,6.76,2.92,349.09,High
3073.0,433.83,51.2,7.98,34.24,468.41,Medium
3074.0,963.17,81.64,3.16,,726.68,Unknown
3075.0,552.74,40.23,6.73,35.0,327.17,High
3076.0,658.06,47.63,3.95,96.1,571.96,Medium
3077.0,845.87,21.64,6.62,52.17,617.75,High
3078.0,940.82,28.97,9.87,41.42,869.62,Unknown
3079.0,652.88,10.16,1.62,80.45,176.48,High
3080.0,516.69,1.38,7.78,39.67,687.88,High
3081.0,634.72,69.42,7.08,47.55,324.61,High
3082.0,537.61,18.24,4.67,40.32,392.79,High
3083.0,236.51,59.45,2.93,97.83,219.02,High
3084.0,744.61,13.46,0.11,73.93,259.21,High
3085.0,458.77,29.05,5.59,13.76,458.19,Low
3086.0,537.64,51.64,4.33,24.5,18.39,High
3087.0,122.84,11.61,6.25,77.42,609.56,High
3088.0,699.0,18.7,7.5,57.5,559.15,High
3089.0,302.85,28.15,4.09,93.55,355.12,Unknown
3090.0,938.55,64.55,7.61,10.33,591.35,Medium
3091.0,802.57,73.69,9.76,94.04,8.33,Medium
3092.0,148.68,60.61,7.03,57.85,645.33,Low
3093.0,784.98,30.1,2.47,61.35,498.72,
3094.0,115.48,79.76,7.67,99.79,,Medium
3095.0,524.93,39.76,1.71,10.78,790.28,Low
3096.0,246.45,13.21,6.31,21.35,357.35,Low
3097.0,483.36,39.7,2.24,,259.37,Unknown
3098.0,235.2,5.41,2.64,55.67,109.31,Low
3099.0,509.21,85.25,1.45,22.67,973.07,Low
3100.0,816.47,87.99,9.38,56.06,833.62,High
3101.0,620.26,41.54,1.11,54.96,641.87,High
3102.0,516.2,25.41,4.76,90.97,684.72,High
3103.0,225.86,35.35,9.05,38.52,351.26,High
3104.0,692.57,21.38,8.24,9.46,639.89,Medium
3105.0,205.72,7.08,4.68,20.85,25.99,Unknown
3106.0,853.55,30.02,0.23,68.48,568.51,Low
3107.0,586.79,35.54,3.02,65.78,7.63,Medium
3108.0,422.21,31.05,9.68,27.89,748.83,High
3109.0,795.83,75.44,2.2,82.88,971.77,Unknown
3110.0,943.15,11.58,9.35,92.39,162.48,Low
3111.0,800.97,8.85,0.85,0.07,267.34,Medium
3112.0,944.06,26.59,8.58,57.19,545.63,High
3113.0,334.17,28.43,2.07,99.83,616.92,Low
3114.0,749.98,,9.58,33.1,986.45,Medium
3115.0,629.28,3.23,6.84,83.53,505.27,High
3116.0,224.57,44.14,3.42,97.96,861.66,High
3117.0,987.55,52.9,1.98,87.32,149.44,High
3118.0,338.67,97.88,2.47,20.63,,Medium
3119.0,948.27,56.48,7.01,4.34,473.01,High
3120.0,884.69,46.26,,66.39,969.13,Unknown
3121.0,434.06,76.62,3.43,42.58,564.98,High
3122.0,665.1,87.34,7.36,47.07,50.46,Low
3123.0,736.15,44.73,4.94,78.24,660.84,Low
3124.0,865.71,86.94,,62.52,295.46,Medium
3125.0,765.63,21.04,5.88,55.22,154.35,Medium
3126.0,226.75,76.36,3.66,79.85,967.62,Low
3127.0,755.66,66.45,8.12,81.13,110.89,Medium
3128.0,413.86,45.72,7.24,97.45,837.04,High
3129.0,,16.11,0.05,77.32,958.36,Unknown
3130.0,623.64,45.3,0.23,12.59,251.83,Unknown
3131.0,365.49,65.18,6.29,25.06,691.31,Low
3132.0,187.02,98.32,7.78,65.93,581.27,Medium
3133.0,431.46,51.21,1.87,71.43,320.37,Unknown
3134.0,455.03,40.55,2.99,22.97,634.76,
3135.0,494.69,12.37,3.48,20.66,573.02,Unknown
3136.0,467.37,62.07,5.44,45.24,201.23,Medium
3137.0,,76.21,9.89,26.92,,High
3138.0,254.39,51.02,3.88,40.82,733.75,Low
3139.0,797.83,38.33,0.5,13.14,283.98,Medium
3140.0,169.48,55.91,4.08,56.17,740.12,High
3141.0,,47.52,2.36,38.62,373.39,Medium
3142.0,213.37,58.7,7.51,49.76,,Low
3143.0,566.01,4.13,,45.31,756.31,Medium
3144.0,245.36,6.05,3.29,3.43,962.13,Unknown
3145.0,,29.65,8.75,91.23,994.13,High
3146.0,,20.48,2.01,94.99,118.65,High
3147.0,487.19,37.12,0.45,71.03,364.61,Low
3148.0,70.53,5.55,2.05,44.47,553.8,Medium
3149.0,711.66,19.65,9.3,95.23,455.86,Low
3150.0,290.33,40.0,9.77,30.02,919.36,Medium
3151.0,66.66,45.06,4.96,18.3,340.41,Low
3152.0,896.23,5.96,7.81,85.37,245.67,Medium
3153.0,243.27,64.97,9.79,7.2,352.76,Low
3154.0,383.55,99.79,2.55,17.4,77.74,Medium
3155.0,662.35,10.44,0.39,90.03,548.55,High
3156.0,163.05,17.88,2.37,1.11,222.98,Low
3157.0,187.21,36.03,0.83,55.71,416.05,Low
3158.0,688.45,92.66,0.81,42.15,848.67,High
3159.0,390.47,95.75,3.49,51.51,567.37,High
3160.0,645.86,78.37,8.69,21.65,618.66,Low
3161.0,489.25,35.29,2.07,8.11,526.23,Unknown
3162.0,660.71,68.95,1.66,39.83,468.77,High
3163.0,772.6,74.04,4.91,57.23,34.6,Medium
3164.0,52.15,28.97,6.98,86.05,63.72,Unknown
3165.0,988.14,75.43,9.2,87.36,197.4,Medium
3166.0,942.78,86.93,6.05,58.5,307.7,Unknown
3167.0,6.18,43.76,6.64,77.98,484.45,Low
3168.0,237.7,7.25,0.37,45.63,431.2,Medium
3169.0,440.84,53.88,9.87,15.24,644.3,Medium
3170.0,529.61,95.55,4.4,1.87,186.04,High
3171.0,347.53,8.6,2.01,94.81,486.6,Medium
3172.0,287.18,91.72,0.7,96.66,259.01,Medium
3173.0,843.74,31.71,2.36,7.34,868.85,Low
3174.0,804.33,24.36,6.03,17.11,930.67,Medium
3175.0,918.34,83.95,5.76,33.79,872.99,High
3176.0,632.78,11.48,0.41,46.45,406.54,Medium
3177.0,541.16,11.8,5.9,46.27,669.14,Unknown
3178.0,226.51,58.57,7.51,25.46,226.77,Low
3179.0,236.6,90.7,2.31,90.01,760.02,High
3180.0,415.69,33.82,9.81,65.48,979.23,Unknown
3181.0,312.8,84.7,6.47,17.94,821.69,High
3182.0,97.53,53.59,9.77,77.49,600.85,Unknown
3183.0,235.29,74.49,4.7,60.14,721.1,Unknown
3184.0,540.24,88.1,1.87,76.6,480.37,High
3185.0,316.11,18.64,4.0,65.7,383.45,Unknown
3186.0,930.74,29.91,5.42,,600.15,High
3187.0,743.0,69.64,4.0,92.3,318.0,Medium
3188.0,385.31,4.41,8.41,28.25,613.66,Medium
3189.0,563.9,72.04,6.58,72.73,535.13,Low
3190.0,658.51,26.86,8.12,65.75,130.31,Low
3191.0,944.13,97.75,8.33,41.33,430.88,Unknown
,264.22,69.09,3.19,39.07,658.37,Low
3193.0,258.92,39.92,7.09,61.1,943.4,Unknown
3194.0,989.43,99.23,2.25,15.75,421.54,Low
3195.0,232.2,61.29,6.58,48.28,651.99,High
3196.0,759.36,5.04,9.87,18.7,632.44,Medium
,671.42,60.96,0.05,71.21,57.96,Low
3198.0,85.13,65.16,7.38,,953.58,Unknown
3199.0,197.05,98.19,1.21,37.75,659.1,High
3200.0,293.91,21.23,5.86,35.15,375.1,Medium
3201.0,841.52,14.63,1.99,90.51,354.07,Low
3202.0,346.94,95.81,3.21,22.08,417.57,Medium
3203.0,316.57,72.34,0.82,34.36,408.42,Unknown
3204.0,14.67,10.96,3.73,92.09,,Medium
3205.0,586.21,51.39,6.25,80.15,882.79,Medium
3206.0,807.06,12.63,2.27,68.31,510.22,Low
3207.0,258.21,19.41,4.05,27.33,655.87,
3208.0,72.5,35.66,6.04,64.91,10.15,Low
,759.97,49.11,6.3,56.45,18.44,Medium
3210.0,406.53,59.22,,63.48,776.02,Low
3211.0,604.71,20.99,5.98,5.78,830.52,Medium
3212.0,62.62,3.49,6.47,75.43,982.9,Unknown
3213.0,835.77,52.38,,61.11,371.56,Low
3214.0,714.78,30.37,9.88,67.87,213.97,High
3215.0,303.61,81.73,7.72,23.02,682.95,Medium
3216.0,351.52,47.93,6.46,16.6,658.43,Medium
3217.0,709.8,42.62,1.9,39.81,844.92,Unknown
3218.0,817.32,62.62,1.33,19.31,41.68,Low
3219.0,509.43,37.72,2.17,61.2,716.28,
3220.0,191.78,78.25,5.31,8.8,485.37,Unknown
3221.0,719.0,10.75,,87.32,958.12,Low
3222.0,988.15,82.23,4.28,78.35,357.6,Unknown
3223.0,348.24,99.26,9.59,61.05,,Low
3224.0,,45.64,1.11,70.95,321.95,Medium
3225.0,459.1,88.9,9.12,34.58,168.87,Medium
3226.0,931.9,29.91,7.86,40.99,660.94,Unknown
3227.0,899.97,97.76,0.78,64.11,98.9,Unknown
3228.0,,71.55,8.18,54.52,284.0,Medium
3229.0,913.12,2.8,1.5,80.4,127.6,Low
3230.0,672.53,93.7,8.48,61.8,,High
3231.0,745.05,74.74,1.76,20.56,587.33,High
3232.0,307.58,10.66,2.76,11.6,789.92,Unknown
3233.0,772.7,,3.73,31.33,373.15,
3234.0,447.01,81.23,1.92,94.18,438.98,Low
3235.0,51.49,11.86,2.92,68.06,986.2,High
3236.0,13.4,47.35,1.48,99.64,754.77,Unknown
,158.36,13.7,5.24,90.9,885.95,Low
3238.0,569.77,,8.74,64.37,377.68,Unknown
3239.0,953.27,36.25,1.29,24.25,225.84,Low
3240.0,764.36,89.46,8.04,6.39,139.92,Low
3241.0,98.9,59.19,3.75,41.31,706.01,Unknown
3242.0,452.81,9.17,5.79,20.22,189.96,Medium
3243.0,363.5,10.18,8.93,91.55,310.42,High
3244.0,373.38,62.82,4.65,78.5,902.66,Unknown
3245.0,681.78,21.13,3.29,37.01,921.17,Medium
3246.0,11.69,53.61,6.18,36.41,240.54,Low
3247.0,205.18,32.04,9.06,20.67,583.21,Unknown
3248.0,888.51,73.58,1.78,92.19,821.46,Low
3249.0,615.67,0.9,8.52,24.0,412.01,High
3250.0,60.57,11.56,3.01,,618.68,Medium
3251.0,42.54,2.83,9.96,67.99,753.59,Medium
3252.0,26.17,,4.07,44.06,708.67,High
3253.0,840.05,7.36,7.7,80.81,25.38,Unknown
3254.0,221.61,39.29,2.25,45.14,420.45,Low
3255.0,874.34,3.11,4.48,44.67,92.37,Medium
3256.0,515.4,35.99,1.05,50.6,626.72,Unknown
3257.0,779.51,5.88,3.18,18.73,54.44,Low
3258.0,50.23,6.54,9.52,27.83,999.37,High
3259.0,939.26,41.72,,6.19,95.63,Low
3260.0,584.19,30.92,6.4,57.29,976.65,Unknown
3261.0,744.34,57.6,4.61,87.81,149.92,Medium
3262.0,803.56,93.79,7.05,49.18,2.16,Unknown
3263.0,660.45,98.93,9.71,83.23,627.95,Medium
3264.0,45.4,0.26,5.19,0.3,119.87,Unknown
3265.0,874.51,18.84,,90.97,475.14,Unknown
3266.0,424.78,95.91,5.04,50.93,859.91,High
3267.0,612.79,11.41,2.24,33.19,475.06,High
3268.0,979.32,4.32,5.5,47.1,535.22,Medium
3269.0,919.51,93.13,8.13,,313.27,Medium
3270.0,86.4,39.71,7.4,8.04,464.4,Medium
3271.0,782.76,30.64,7.42,33.66,106.98,Medium
3272.0,710.13,77.06,0.46,6.46,425.12,High
3273.0,189.68,6.31,5.87,80.4,326.91,Low
3274.0,404.87,14.11,1.04,91.13,38.13,Unknown
3275.0,477.66,12.13,1.16,99.33,781.67,Medium
3276.0,624.93,25.72,9.53,6.02,121.16,Low
3277.0,649.3,88.27,9.86,24.41,842.86,Low
3278.0,609.81,22.98,3.03,84.44,533.04,Unknown
3279.0,819.76,74.06,0.94,39.54,942.38,Low
3280.0,269.25,66.61,5.77,54.23,136.04,Unknown
3281.0,284.1,18.97,6.29,0.99,499.5,Low
3282.0,541.22,96.57,0.96,73.93,766.47,Low
3283.0,84.01,11.04,5.22,60.83,892.07,Low
3284.0,671.7,,9.07,47.43,340.07,Medium
3285.0,991.43,86.5,7.1,71.47,292.71,Unknown
3286.0,930.3,41.36,2.93,41.8,701.49,Unknown
3287.0,893.98,73.68,5.64,12.84,267.37,Unknown
3288.0,920.38,43.51,8.26,64.13,690.34,Unknown
3289.0,669.36,25.73,7.68,15.14,244.72,Medium
3290.0,305.03,17.41,3.02,33.5,965.47,High
3291.0,107.38,35.9,1.3,8.66,55.72,Unknown
3292.0,522.44,92.95,0.15,66.45,514.94,Medium
3293.0,383.54,95.69,,69.56,,Medium
3294.0,425.99,80.28,1.12,45.2,825.68,Medium
3295.0,461.9,39.47,0.2,29.52,465.91,Low
,841.12,40.88,7.63,45.72,450.04,Low
3297.0,268.89,97.11,7.66,15.88,314.46,Low
3298.0,707.2,45.86,2.52,13.1,580.94,High
3299.0,388.47,25.02,2.05,10.65,688.32,Medium
,7.06,22.63,3.58,52.93,881.99,Low
3301.0,306.52,73.89,7.9,66.66,198.8,Unknown
3302.0,293.16,81.96,5.23,39.17,332.99,High
3303.0,328.09,6.75,3.12,73.35,95.76,Medium
3304.0,737.58,23.05,7.56,9.85,764.19,Unknown
3305.0,40.54,37.92,7.45,30.72,565.74,Medium
3306.0,132.09,44.1,7.41,25.28,288.23,High
3307.0,393.46,56.36,9.82,18.22,608.15,Low
3308.0,171.53,47.12,6.32,91.71,28.34,High
3309.0,499.3,,7.01,77.25,98.57,Unknown
3310.0,347.43,96.64,1.08,16.94,202.48,Unknown
3311.0,574.51,53.95,1.48,73.52,144.84,Low
3312.0,83.88,10.04,2.55,59.41,316.87,Low
3313.0,810.94,28.61,5.62,61.13,885.5,Unknown
3314.0,246.03,14.09,6.04,81.67,681.35,High
3315.0,442.78,69.28,7.48,85.8,421.63,Unknown
3316.0,466.53,67.77,0.53,29.65,758.12,High
3317.0,459.04,5.65,9.5,99.91,689.11,Unknown
3318.0,481.86,47.29,2.57,87.47,766.68,Unknown
3319.0,744.27,30.04,7.03,83.21,243.91,Low
3320.0,87.4,34.79,0.06,2.67,83.49,Medium
3321.0,554.52,25.61,5.51,84.77,109.38,Low
3322.0,,15.13,7.23,98.4,177.34,Unknown
3323.0,532.8,67.02,8.46,35.28,114.29,Low
3324.0,,67.9,0.59,23.52,319.64,Low
3325.0,799.26,21.69,8.78,87.93,737.88,Low
3326.0,386.06,15.82,4.72,15.61,16.8,High
3327.0,366.67,38.63,3.97,96.89,53.85,High
3328.0,841.27,53.06,3.95,87.76,472.39,Unknown
3329.0,345.18,98.55,4.75,68.15,400.32,
3330.0,551.41,10.27,3.86,88.05,908.1,High
3331.0,482.18,95.76,4.92,18.3,504.57,Medium
3332.0,182.54,81.8,8.75,31.71,933.93,High
3333.0,862.2,40.26,3.63,84.06,348.15,High
3334.0,574.23,18.88,1.17,,994.1,High
3335.0,27.31,6.24,6.47,22.39,835.89,Low
3336.0,601.42,14.73,0.22,58.1,795.18,Low
3337.0,34.6,71.33,1.63,25.63,795.7,High
3338.0,710.88,85.52,2.15,0.69,288.12,Medium
3339.0,192.62,67.52,3.82,90.51,513.03,Low
3340.0,729.07,66.41,8.02,26.28,184.4,Low
3341.0,330.21,29.69,3.39,59.65,759.16,
3342.0,938.0,53.32,3.27,72.63,962.32,Low
3343.0,976.87,93.2,6.87,36.53,105.86,
3344.0,711.43,95.25,2.28,36.32,145.86,Medium
3345.0,536.58,82.15,0.52,74.29,876.15,Low
3346.0,,11.08,7.21,0.7,174.81,Low
3347.0,461.12,40.65,2.71,94.21,567.66,Unknown
3348.0,504.63,77.32,7.14,46.54,373.94,Medium
3349.0,814.23,83.09,7.28,22.48,379.2,High
3350.0,982.67,73.03,4.67,97.57,677.77,Unknown
3351.0,184.1,56.24,5.87,3.42,830.89,Unknown
3352.0,215.49,79.3,8.05,33.22,962.78,Low
3353.0,467.57,89.87,1.35,54.79,968.38,High
3354.0,134.12,19.84,1.15,18.51,108.76,Medium
3355.0,798.22,38.4,8.69,22.33,135.6,High
3356.0,544.7,96.5,2.8,70.13,235.59,High
3357.0,592.59,56.07,3.93,65.12,469.96,Medium
3358.0,329.92,,4.3,72.47,448.25,High
3359.0,23.38,96.15,9.56,16.97,569.31,Unknown
3360.0,961.62,18.37,5.8,21.25,722.03,Unknown
3361.0,799.58,11.04,2.11,66.92,105.64,Medium
3362.0,150.52,90.35,3.42,82.79,521.71,Medium
3363.0,959.2,62.07,8.72,39.85,134.61,Medium
3364.0,325.73,79.51,4.57,72.48,339.83,Medium
3365.0,735.75,61.55,8.48,39.59,852.12,Unknown
3366.0,197.24,56.91,4.5,66.73,550.06,Unknown
3367.0,740.41,92.13,,82.52,938.95,Medium
3368.0,273.98,21.51,4.78,50.36,,Unknown
3369.0,420.7,87.24,3.3,67.1,348.71,High
3370.0,106.04,94.37,1.82,47.27,899.7,High
3371.0,202.96,13.71,4.69,61.34,63.7,Low
3372.0,190.59,10.73,1.9,2.41,392.28,High
3373.0,554.91,80.67,3.82,89.05,91.78,Medium
3374.0,600.12,84.68,7.48,24.72,70.58,Unknown
3375.0,863.26,47.9,1.06,,387.0,Unknown
3376.0,982.35,23.41,4.46,38.84,472.56,Medium
3377.0,91.49,57.46,0.8,65.47,73.64,Unknown
3378.0,293.14,7.71,5.42,35.01,839.74,Low
3379.0,504.1,46.17,7.98,27.0,773.58,Medium
3380.0,268.19,33.64,9.72,8.73,797.59,
3381.0,184.33,17.98,0.9,25.05,127.29,High
3382.0,871.78,94.39,4.86,43.0,188.45,
3383.0,657.6,11.06,3.68,62.46,764.96,Unknown
3384.0,515.16,84.39,7.71,64.79,912.98,High
3385.0,521.65,49.09,0.26,12.57,524.86,Low
3386.0,110.5,66.45,1.42,63.36,972.88,
3387.0,104.57,61.53,7.86,74.8,409.08,Unknown
,200.28,4.91,0.29,50.25,208.17,Unknown
,447.36,6.63,6.42,10.48,820.09,Low
3390.0,710.8,94.27,1.25,69.26,558.69,Low
3391.0,675.34,23.96,1.54,33.86,484.95,High
3392.0,336.19,66.99,1.11,15.11,511.33,Unknown
3393.0,745.6,56.97,7.04,9.03,956.77,Unknown
3394.0,615.86,40.71,2.22,54.4,933.13,Unknown
3395.0,106.69,21.01,7.06,43.73,318.19,Low
3396.0,466.87,76.18,0.68,79.39,680.66,Medium
3397.0,160.35,91.05,4.91,89.82,883.19,Low
3398.0,429.44,40.17,6.97,81.78,961.97,Low
3399.0,92.11,50.12,6.66,74.4,898.86,Medium
3400.0,842.6,14.47,2.31,40.86,779.64,Low
3401.0,581.14,85.11,7.92,71.26,912.07,Medium
3402.0,233.0,99.82,8.45,48.7,247.1,Unknown
3403.0,116.35,27.34,,85.82,760.37,Low
3404.0,675.07,6.39,1.97,19.32,659.63,Unknown
3405.0,458.05,,3.42,66.27,607.02,Medium
3406.0,213.01,60.05,8.27,78.89,901.28,Medium
3407.0,307.87,39.69,9.54,10.34,55.48,High
3408.0,938.47,41.02,1.5,6.75,433.85,Low
3409.0,416.95,16.32,3.36,11.0,,High
3410.0,810.43,10.16,,14.59,838.32,Medium
3411.0,423.47,11.57,2.26,85.82,562.87,Medium
3412.0,519.21,99.29,7.16,74.72,322.45,Medium
3413.0,0.7,93.37,5.71,61.24,302.36,Medium
,110.23,95.02,0.98,94.57,99.17,Low
3415.0,465.55,7.98,0.2,36.66,946.62,High
3416.0,33.58,83.07,2.49,54.27,151.24,Low
3417.0,354.86,70.84,1.43,10.8,415.49,Unknown
3418.0,754.48,59.66,3.56,37.8,782.52,Medium
3419.0,601.07,83.07,3.83,90.13,315.88,Medium
3420.0,125.58,26.65,0.17,67.92,435.71,Medium
3421.0,644.47,52.14,9.92,99.87,931.05,Medium
3422.0,646.27,19.58,8.85,0.66,517.97,Unknown
3423.0,240.38,67.3,1.31,38.46,119.15,Low
3424.0,809.76,90.39,2.8,67.54,668.45,High
3425.0,955.33,49.67,4.38,63.29,364.84,Low
3426.0,754.32,7.69,3.69,64.37,912.37,
,656.49,22.32,3.78,32.17,845.6,High
3428.0,335.17,96.82,0.8,85.37,329.23,Medium
3429.0,157.04,71.35,1.52,77.22,476.94,Medium
3430.0,419.04,0.68,1.36,84.08,95.6,Low
3431.0,34.45,37.55,7.57,19.5,442.29,High
3432.0,371.72,62.79,2.1,45.9,834.3,Low
3433.0,954.82,55.59,8.45,53.66,987.65,Low
3434.0,625.56,90.55,1.32,61.49,173.51,Medium
3435.0,77.43,40.79,8.86,52.38,728.95,Unknown
3436.0,988.09,61.18,6.84,66.6,177.93,High
3437.0,724.31,61.59,9.03,17.27,508.85,Medium
3438.0,828.55,20.09,8.38,82.02,944.18,Medium
3439.0,522.5,39.13,0.57,81.92,333.97,Medium
3440.0,643.59,33.17,3.62,2.4,629.01,Low
3441.0,58.9,43.49,0.5,5.41,787.31,Low
3442.0,182.71,56.37,5.84,1.56,45.18,Unknown
3443.0,270.0,59.02,8.08,32.02,673.93,Unknown
3444.0,862.51,83.51,0.33,14.44,,High
3445.0,573.31,40.06,5.26,82.24,,Low
3446.0,343.87,89.19,4.84,67.01,171.11,Medium
3447.0,124.14,34.08,2.0,31.51,687.06,Low
3448.0,67.18,74.38,5.57,48.16,811.02,Unknown
3449.0,198.52,56.29,4.28,1.45,686.26,Medium
3450.0,884.85,34.1,7.5,14.06,763.11,Low
3451.0,455.45,53.26,,10.55,460.92,High
3452.0,276.68,73.86,8.75,5.09,742.18,Medium
3453.0,857.77,8.4,8.59,9.18,354.84,High
3454.0,741.84,64.05,6.52,18.55,156.6,Medium
3455.0,376.38,61.9,8.41,93.59,544.83,Low
3456.0,896.7,22.42,0.02,81.49,971.52,High
3457.0,373.62,96.18,2.17,23.91,720.79,Low
3458.0,879.72,7.87,5.04,44.13,198.84,Medium
3459.0,444.16,65.85,6.45,84.2,656.65,
3460.0,529.67,36.78,2.84,96.48,593.35,Unknown
3461.0,323.83,68.85,6.44,38.18,181.68,Unknown
3462.0,267.3,83.2,6.87,72.51,597.27,Low
3463.0,,65.33,6.28,5.38,929.41,High
3464.0,959.54,46.88,0.13,57.47,34.54,Low
3465.0,831.58,7.36,6.21,82.29,79.38,High
3466.0,0.09,95.1,3.64,12.92,324.27,Unknown
3467.0,934.28,47.67,1.44,97.3,650.29,Medium
3468.0,959.22,87.01,6.28,84.47,35.83,Medium
3469.0,667.47,37.49,2.69,93.28,408.01,Medium
3470.0,70.05,99.13,1.61,61.82,222.43,Unknown
3471.0,710.56,25.1,9.56,86.71,603.56,Medium
3472.0,637.98,81.01,2.63,38.21,117.49,Unknown
3473.0,674.82,23.69,5.94,97.45,947.47,Unknown
,180.69,6.83,,54.51,626.55,Unknown
3475.0,135.91,20.02,4.52,2.71,963.76,High
3476.0,33.68,55.78,6.7,39.37,323.76,Low
3477.0,893.56,10.44,3.52,4.86,710.7,Low
3478.0,777.73,91.99,0.85,26.33,24.37,Low
3479.0,985.58,11.48,0.04,20.36,875.68,Unknown
3480.0,508.81,76.8,2.47,42.72,511.04,High
3481.0,,20.62,8.05,35.12,694.57,Unknown
3482.0,730.23,32.76,6.3,5.64,,Low
3483.0,162.55,2.74,3.79,17.68,923.76,Unknown
3484.0,817.51,20.87,6.31,21.94,863.82,Unknown
3485.0,539.15,74.7,2.68,14.66,3.03,Medium
3486.0,902.28,29.58,,95.67,767.02,
3487.0,336.98,4.64,5.36,5.46,2.18,Low
3488.0,61.6,69.4,1.2,43.86,,High
,582.73,78.55,4.45,50.11,58.71,Low
3490.0,885.02,74.77,5.8,91.43,848.74,Medium
,997.45,27.31,9.92,52.11,155.79,Unknown
3492.0,672.4,,1.75,73.44,873.79,Medium
3493.0,446.28,66.27,6.5,65.32,60.58,Unknown
3494.0,660.39,,8.95,20.15,677.21,Medium
3495.0,466.48,72.7,8.06,,306.41,High
3496.0,329.99,95.48,1.16,96.97,955.19,Unknown
3497.0,932.9,34.04,8.64,32.79,888.25,Medium
